word,count,FAC,date,article_index
American_2001-11-20_1400,1,American,2001-11-20,1400
Refugees_2001-11-20_1400,1,Refugees,2001-11-20,1400
Victims_2001-11-20_1400,1,Victims,2001-11-20,1400
Camp_2001-11-20_1400,1,Camp,2001-11-20,1400
English_2001-11-20_1400,1,English,2001-11-20,1400
Turkey_2001-12-03_1500,1,Turkey,2001-12-03,1500
Europe_2001-12-03_1500,1,Europe,2001-12-03,1500
BROWN_2001-12-03_1501,1,BROWN,2001-12-03,1501
Dome_2001-12-23_1609,1,Dome,2001-12-23,1609
Series_2001-12-23_1609,1,Series,2001-12-23,1609
Jazz_2001-12-23_1609,1,Jazz,2001-12-23,1609
Birmingham_2001-12-23_1609,1,Birmingham,2001-12-23,1609
Building_2001-12-23_1608,1,Building,2001-12-23,1608
Berlin_2001-12-23_1608,1,Berlin,2001-12-23,1608
Rotterdam_2001-12-23_1608,1,Rotterdam,2001-12-23,1608
Telegraph_2001-12-22_1605,1,Telegraph,2001-12-22,1605
Heathrow_2001-12-21_1604,1,Heathrow,2001-12-21,1604
P13Mark_2001-12-20_1599,1,P13Mark,2001-12-20,1599
Kandahar_2001-12-20_1599,1,Kandahar,2001-12-20,1599
London_2001-12-16_1583,1,London,2001-12-16,1583
Lit_2001-12-16_1583,1,Lit,2001-12-16,1583
Avtar_2001-12-16_1583,1,Avtar,2001-12-16,1583
Dr_2001-12-16_1583,1,Dr,2001-12-16,1583
Brunswick_2001-12-16_1582,1,Brunswick,2001-12-16,1582
ie_2001-12-16_1582,1,ie,2001-12-16,1582
Mountains_2001-12-16_1581,1,Mountains,2001-12-16,1581
White_2001-12-16_1581,1,White,2001-12-16,1581
Mountains_2001-12-15_1578,1,Mountains,2001-12-15,1578
White_2001-12-15_1578,1,White,2001-12-15,1578
Azam_2001-12-15_1578,1,Azam,2001-12-15,1578
Turkey_2001-12-23_1609,1,Turkey,2001-12-23,1609
Cat_2001-12-23_1609,1,Cat,2001-12-23,1609
marines_2001-12-14_1572,1,marines,2001-12-14,1572
Hot_2001-12-23_1609,1,Hot,2001-12-23,1609
Rokha_2001-12-29_1628,1,Rokha,2001-12-29,1628
Ghangel_2001-12-29_1628,1,Ghangel,2001-12-29,1628
Rokha_2001-12-29_1626,1,Rokha,2001-12-29,1626
Ghangel_2001-12-29_1626,1,Ghangel,2001-12-29,1626
Harbor_2001-12-23_1614,1,Harbor,2001-12-23,1614
Pearl_2001-12-23_1614,1,Pearl,2001-12-23,1614
Park_2001-12-23_1614,1,Park,2001-12-23,1614
Hyde_2001-12-23_1614,1,Hyde,2001-12-23,1614
Airport_2001-12-23_1614,1,Airport,2001-12-23,1614
Liverpool_2001-12-23_1614,1,Liverpool,2001-12-23,1614
Airport_2001-12-23_1611,1,Airport,2001-12-23,1611
International_2001-12-23_1611,1,International,2001-12-23,1611
Kabul_2001-12-23_1611,1,Kabul,2001-12-23,1611
Independent_2001-12-23_1610,1,Independent,2001-12-23,1610
Baghdad_2001-12-23_1610,1,Baghdad,2001-12-23,1610
Syndrome_2001-12-23_1610,1,Syndrome,2001-12-23,1610
Dowel_2001-12-23_1610,1,Dowel,2001-12-23,1610
Irritable_2001-12-23_1610,1,Irritable,2001-12-23,1610
Westminster_2001-12-23_1610,1,Westminster,2001-12-23,1610
Palace_2001-12-23_1610,1,Palace,2001-12-23,1610
Tin_2001-12-23_1609,1,Tin,2001-12-23,1609
Wazir_2001-12-15_1578,1,Wazir,2001-12-15,1578
Authority_2001-12-14_1569,1,Authority,2001-12-14,1569
force_2001-12-03_1501,1,force,2001-12-03,1501
Tirah_2001-12-09_1543,1,Tirah,2001-12-09,1543
Henry_2001-12-09_1542,1,Henry,2001-12-09,1542
Nov_2001-12-08_1536,1,Nov,2001-12-08,1536
Mazar_2001-12-08_1536,1,Mazar,2001-12-08,1536
Jhangi_2001-12-08_1536,1,Jhangi,2001-12-08,1536
Qala_2001-12-08_1536,1,Qala,2001-12-08,1536
Hours_2001-12-08_1535,1,Hours,2001-12-08,1535
Kandahar_2001-12-08_1535,1,Kandahar,2001-12-08,1535
Alliance_2001-12-06_1525,1,Alliance,2001-12-06,1525
Northern_2001-12-06_1525,1,Northern,2001-12-06,1525
Tajik_2001-12-06_1525,1,Tajik,2001-12-06,1525
Sadeq_2001-12-06_1525,1,Sadeq,2001-12-06,1525
Wais_2001-12-06_1525,1,Wais,2001-12-06,1525
Mir_2001-12-06_1525,1,Mir,2001-12-06,1525
Underground_2001-12-06_1522,1,Underground,2001-12-06,1522
Mr_2001-12-04_1509,1,Mr,2001-12-04,1509
Brighton_2001-12-04_1509,1,Brighton,2001-12-04,1509
Euan_2001-12-04_1508,1,Euan,2001-12-04,1508
Square_2001-12-04_1508,1,Square,2001-12-04,1508
Leicester_2001-12-04_1508,1,Leicester,2001-12-04,1508
Dumpty_2001-12-03_1503,1,Dumpty,2001-12-03,1503
Humpty_2001-12-03_1503,1,Humpty,2001-12-03,1503
VIII_2001-12-09_1542,1,VIII,2001-12-09,1542
valley_2001-12-09_1543,1,valley,2001-12-09,1543
Arafat_2001-12-14_1569,1,Arafat,2001-12-14,1569
Friendship_2001-12-09_1545,1,Friendship,2001-12-09,1545
Telegraph_2001-12-12_1561,1,Telegraph,2001-12-12,1561
Sharif_2001-12-12_1557,1,Sharif,2001-12-12,1557
Mazar_2001-12-12_1557,1,Mazar,2001-12-12,1557
village_2001-12-11_1555,1,village,2001-12-11,1555
Pacir_2001-12-11_1555,1,Pacir,2001-12-11,1555
Devon_2001-12-10_1552,1,Devon,2001-12-10,1552
Sidmouth_2001-12-10_1552,1,Sidmouth,2001-12-10,1552
Sanctuary_2001-12-10_1552,1,Sanctuary,2001-12-10,1552
Donkey_2001-12-10_1552,1,Donkey,2001-12-10,1552
Terence_2001-12-10_1552,1,Terence,2001-12-10,1552
Hampshire_2001-12-10_1552,1,Hampshire,2001-12-10,1552
Ringwood_2001-12-10_1552,1,Ringwood,2001-12-10,1552
tower_2001-12-10_1550,1,tower,2001-12-10,1550
Creeveheeran_2001-12-10_1550,1,Creeveheeran,2001-12-10,1550
Telegraph_2001-12-10_1550,1,Telegraph,2001-12-10,1550
Tower_2001-12-10_1550,1,Tower,2001-12-10,1550
Eiffel_2001-12-10_1550,1,Eiffel,2001-12-10,1550
Washington_2001-12-10_1550,1,Washington,2001-12-10,1550
B-52_2001-12-09_1545,1,B-52,2001-12-09,1545
Kandahar_2001-12-09_1545,1,Kandahar,2001-12-09,1545
Bridge_2001-12-09_1545,1,Bridge,2001-12-09,1545
Bridge_2002-04-08_1874,1,Bridge,2002-04-08,1874
Europe_2002-04-08_1874,1,Europe,2002-04-08,1874
Karachi_2009-10-28_4806,1,Karachi,2009-10-28,4806
Camp_2003-04-04_2274,1,Camp,2003-04-04,2274
west_2003-04-29_2287,1,west,2003-04-29,2287
Park_2003-04-16_2283,1,Park,2003-04-16,2283
Finsbury_2003-04-16_2283,1,Finsbury,2003-04-16,2283
Iraq_2003-04-07_2278,1,Iraq,2003-04-07,2278
Rebuilding_2003-04-07_2278,1,Rebuilding,2003-04-07,2278
Birmingham_2003-04-07_2278,1,Birmingham,2003-04-07,2278
Guantanamo_2003-04-05_2276,1,Guantanamo,2003-04-05,2276
Theory_2003-04-05_2275,1,Theory,2003-04-05,2275
Conspiracy_2003-04-05_2275,1,Conspiracy,2003-04-05,2275
David_2003-04-04_2274,1,David,2003-04-04,2274
Guantanamo_2003-04-04_2273,1,Guantanamo,2003-04-04,2273
administration_2003-07-07_2331,1,administration,2003-07-07,2331
Britons_2003-04-04_2273,1,Britons,2003-04-04,2273
Guantanamo_2003-04-03_2271,1,Guantanamo,2003-04-03,2271
Palace_2003-04-01_2268,1,Palace,2003-04-01,2268
Buckingham_2003-04-01_2268,1,Buckingham,2003-04-01,2268
X_2003-04-01_2267,1,X,2003-04-01,2267
Camp_2003-04-01_2267,1,Camp,2003-04-01,2267
Park_2003-03-30_2264,1,Park,2003-03-30,2264
Finsbury_2003-03-30_2264,1,Finsbury,2003-03-30,2264
Baghdad_2003-03-21_2255,1,Baghdad,2003-03-21,2255
BAGHDAD_2003-03-21_2255,1,BAGHDAD,2003-03-21,2255
Mazar_2003-04-29_2287,1,Mazar,2003-04-29,2287
Sharif_2003-04-29_2287,1,Sharif,2003-04-29,2287
Kabul_2003-04-29_2288,1,Kabul,2003-04-29,2288
International_2003-04-29_2288,1,International,2003-04-29,2288
Camp_2003-06-25_2327,1,Camp,2003-06-25,2327
Musharraf_2003-06-25_2327,1,Musharraf,2003-06-25,2327
Pervez_2003-06-25_2327,1,Pervez,2003-06-25,2327
Butterly_2003-05-31_2312,1,Butterly,2003-05-31,2312
Caoimhe_2003-05-31_2312,1,Caoimhe,2003-05-31,2312
Peace_2003-05-31_2312,1,Peace,2003-05-31,2312
Seeds_2003-05-31_2312,1,Seeds,2003-05-31,2312
Vanguardia_2003-05-30_2311,1,Vanguardia,2003-05-30,2311
La_2003-05-30_2311,1,La,2003-05-30,2311
Park_2003-05-29_2310,1,Park,2003-05-29,2310
Women_2003-05-29_2310,1,Women,2003-05-29,2310
Guantanamo_2003-05-18_2303,1,Guantanamo,2003-05-18,2303
Bacha_2003-05-14_2299,1,Bacha,2003-05-14,2299
Mir_2003-05-14_2299,1,Mir,2003-05-14,2299
Adelaide_2003-05-10_2297,1,Adelaide,2003-05-10,2297
Port_2003-05-10_2297,1,Port,2003-05-10,2297
Delta_2003-05-10_2297,1,Delta,2003-05-10,2297
Camp_2003-05-10_2297,1,Camp,2003-05-10,2297
Guantanamo_2003-05-01_2291,1,Guantanamo,2003-05-01,2291
8.45am_2003-04-29_2288,1,8.45am,2003-04-29,2288
Airport_2003-04-29_2288,1,Airport,2003-04-29,2288
Telegraph_2003-03-21_2255,1,Telegraph,2003-03-21,2255
palace_2003-03-21_2255,1,palace,2003-03-21,2255
Sijood_2003-03-21_2255,1,Sijood,2003-03-21,2255
Aquinas_2003-02-22_2231,1,Aquinas,2003-02-22,2231
St_2003-02-22_2231,1,St,2003-02-22,2231
Aides_2003-02-09_2219,1,Aides,2003-02-09,2219
Street_2003-02-09_2219,1,Street,2003-02-09,2219
Downing_2003-02-09_2219,1,Downing,2003-02-09,2219
Cafe_2003-02-06_2217,1,Cafe,2003-02-06,2217
Gondola_2003-02-06_2217,1,Gondola,2003-02-06,2217
La_2003-02-06_2217,1,La,2003-02-06,2217
Guantanamo_2003-01-24_2207,1,Guantanamo,2003-01-24,2207
Park_2003-01-15_2204,1,Park,2003-01-15,2204
Finsbury_2003-01-15_2204,1,Finsbury,2003-01-15,2204
Mufti_2003-01-15_2204,1,Mufti,2003-01-15,2204
Grand_2003-01-15_2204,1,Grand,2003-01-15,2204
Square_2003-01-15_2203,1,Square,2003-01-15,2203
Triton_2003-01-15_2203,1,Triton,2003-01-15,2203
airport_2003-01-14_2202,1,airport,2003-01-14,2202
Karachi_2003-01-14_2202,1,Karachi,2003-01-14,2202
Vatican_2003-01-11_2198,1,Vatican,2003-01-11,2198
Sunrise_2003-01-02_2189,1,Sunrise,2003-01-02,2189
BSkyB_2003-01-02_2189,1,BSkyB,2003-01-02,2189
Hearts_2002-12-29_2187,1,Hearts,2002-12-29,2187
Purple_2002-12-29_2187,1,Purple,2002-12-29,2187
Thomas_2003-02-22_2231,1,Thomas,2003-02-22,2231
Mr_2003-02-22_2231,1,Mr,2003-02-22,2231
Base_2003-03-16_2248,1,Base,2003-03-16,2248
Guinea_2003-02-22_2231,1,Guinea,2003-02-22,2231
Force_2003-03-16_2248,1,Force,2003-03-16,2248
Air_2003-03-16_2248,1,Air,2003-03-16,2248
Andrews_2003-03-16_2248,1,Andrews,2003-03-16,2248
Blair_2003-03-16_2248,1,Blair,2003-03-16,2248
David_2003-03-16_2248,1,David,2003-03-16,2248
Camp_2003-03-16_2248,1,Camp,2003-03-16,2248
Terror_2003-03-16_2248,1,Terror,2003-03-16,2248
War_2003-03-16_2248,1,War,2003-03-16,2248
Buchan_2003-03-16_2247,1,Buchan,2003-03-16,2247
Toby_2003-03-16_2247,1,Toby,2003-03-16,2247
hill_2003-03-16_2246,1,hill,2003-03-16,2246
route_2003-03-16_2246,1,route,2003-03-16,2246
International_2003-03-11_2243,1,International,2003-03-11,2243
Osborn_2003-03-11_2243,1,Osborn,2003-03-11,2243
Mexico_2003-03-10_2242,1,Mexico,2003-03-10,2242
Angola_2003-03-10_2242,1,Angola,2003-03-10,2242
Cameroon_2003-03-10_2242,1,Cameroon,2003-03-10,2242
Guantanamo_2003-03-08_2241,1,Guantanamo,2003-03-08,2241
Bay_2003-03-08_2240,1,Bay,2003-03-08,2240
Cameroon_2003-02-22_2231,1,Cameroon,2003-02-22,2231
Angola_2003-02-22_2231,1,Angola,2003-02-22,2231
Cuba_2003-07-07_2331,1,Cuba,2003-07-07,2331
Guantanamo_2003-07-11_2334,1,Guantanamo,2003-07-11,2334
Rio_2002-04-09_1877,1,Rio,2002-04-09,1877
Trafalgar_2003-11-16_2412,1,Trafalgar,2003-11-16,2412
Palace_2003-11-23_2420,1,Palace,2003-11-23,2420
Buckingham_2003-11-23_2420,1,Buckingham,2003-11-23,2420
Blitz_2003-11-19_2417,1,Blitz,2003-11-19,2417
Auschwitz_2003-11-19_2417,1,Auschwitz,2003-11-19,2417
Munich_2003-11-19_2417,1,Munich,2003-11-19,2417
Palace_2003-11-19_2417,1,Palace,2003-11-19,2417
Buckingham_2003-11-19_2417,1,Buckingham,2003-11-19,2417
Palace_2003-11-17_2413,1,Palace,2003-11-17,2413
Buckingham_2003-11-17_2413,1,Buckingham,2003-11-17,2413
Street_2003-11-16_2412,1,Street,2003-11-16,2412
Arch_2003-11-16_2412,1,Arch,2003-11-16,2412
Briton_2003-07-14_2336,1,Briton,2003-07-14,2336
Admiralty_2003-11-16_2412,1,Admiralty,2003-11-16,2412
Mall_2003-11-16_2412,1,Mall,2003-11-16,2412
Parliament_2003-11-16_2412,1,Parliament,2003-11-16,2412
Guantanamo_2003-11-16_2412,1,Guantanamo,2003-11-16,2412
Square_2003-11-16_2411,1,Square,2003-11-16,2411
Trafalgar_2003-11-16_2411,1,Trafalgar,2003-11-16,2411
Rice_2003-11-16_2411,1,Rice,2003-11-16,2411
Iraq_2003-11-16_2411,1,Iraq,2003-11-16,2411
Square_2003-11-14_2407,1,Square,2003-11-14,2407
Trafalgar_2003-11-14_2407,1,Trafalgar,2003-11-14,2407
distances_2003-11-28_2424,1,distances,2003-11-28,2424
mount_2003-11-28_2424,1,mount,2003-11-28,2424
stage_2003-11-28_2424,1,stage,2003-11-28,2424
Britons_2003-11-30_2426,1,Britons,2003-11-30,2426
Bay_2004-01-14_2455,1,Bay,2004-01-14,2455
Guantanamo_2004-01-14_2455,1,Guantanamo,2004-01-14,2455
Shafiq_2004-01-10_2453,1,Shafiq,2004-01-10,2453
war_2004-01-10_2453,1,war,2004-01-10,2453
Bay_2004-01-10_2453,1,Bay,2004-01-10,2453
Guantanamo_2004-01-10_2453,1,Guantanamo,2004-01-10,2453
Barajneh_2003-12-13_2437,1,Barajneh,2003-12-13,2437
el_2003-12-13_2437,1,el,2003-12-13,2437
Burj_2003-12-13_2437,1,Burj,2003-12-13,2437
Bay_2003-12-07_2430,1,Bay,2003-12-07,2430
Fiz_2003-12-03_2429,1,Fiz,2003-12-03,2429
Hagi_2003-12-03_2429,1,Hagi,2003-12-03,2429
Mohammed_2003-12-03_2429,1,Mohammed,2003-12-03,2429
Armee_2003-12-03_2429,1,Armee,2003-12-03,2429
Grand_2003-12-03_2429,1,Grand,2003-12-03,2429
Napoleon_2003-12-03_2429,1,Napoleon,2003-12-03,2429
Helena_2003-12-03_2429,1,Helena,2003-12-03,2429
St_2003-12-03_2429,1,St,2003-12-03,2429
Park_2003-11-30_2427,1,Park,2003-11-30,2427
Finsbury_2003-11-30_2427,1,Finsbury,2003-11-30,2427
Bay_2003-11-30_2426,1,Bay,2003-11-30,2426
Knightsbridge_2003-11-11_2406,1,Knightsbridge,2003-11-11,2406
Square_2003-11-11_2406,1,Square,2003-11-11,2406
Lowndes_2003-11-11_2406,1,Lowndes,2003-11-11,2406
Broadway_2003-09-13_2374,1,Broadway,2003-09-13,2374
Harbor_2003-09-06_2368,1,Harbor,2003-09-06,2368
Pearl_2003-09-06_2368,1,Pearl,2003-09-06,2368
Sussex_2003-08-30_2364,1,Sussex,2003-08-30,2364
East_2003-08-30_2364,1,East,2003-08-30,2364
EllisHove_2003-08-30_2364,1,EllisHove,2003-08-30,2364
James_2003-08-30_2364,1,James,2003-08-30,2364
Cuba_2003-08-21_2360,1,Cuba,2003-08-21,2360
Cuba_2003-08-09_2355,1,Cuba,2003-08-09,2355
Campaigners_2003-07-22_2347,1,Campaigners,2003-07-22,2347
Cuba_2003-07-22_2347,1,Cuba,2003-07-22,2347
year_2003-07-19_2345,1,year,2003-07-19,2345
Fiddler_2003-07-19_2345,1,Fiddler,2003-07-19,2345
Maxine_2003-07-19_2345,1,Maxine,2003-07-19,2345
Iqbal_2003-07-19_2345,1,Iqbal,2003-07-19,2345
Nasreen_2003-07-19_2345,1,Nasreen,2003-07-19,2345
Tipton_2003-07-19_2345,1,Tipton,2003-07-19,2345
Delta_2003-07-19_2344,1,Delta,2003-07-19,2344
Camp_2003-07-19_2344,1,Camp,2003-07-19,2344
Guantanamo_2003-07-18_2342,1,Guantanamo,2003-07-18,2342
House_2003-07-18_2342,1,House,2003-07-18,2342
White_2003-07-18_2342,1,White,2003-07-18,2342
9/11_2003-09-06_2368,1,9/11,2003-09-06,2368
Award_2003-09-13_2374,1,Award,2003-09-13,2374
mount_2003-11-10_2405,1,mount,2003-11-10,2405
Palace_2003-09-13_2374,1,Palace,2003-09-13,2374
Qaida_2003-11-10_2405,1,Qaida,2003-11-10,2405
al_2003-11-10_2405,1,al,2003-11-10,2405
Bay_2003-10-10_2393,1,Bay,2003-10-10,2393
Pentagon_2003-10-08_2391,1,Pentagon,2003-10-08,2391
war_2003-10-04_2387,1,war,2003-10-04,2387
Bay_2003-10-04_2387,1,Bay,2003-10-04,2387
Guantanamo_2003-10-04_2387,1,Guantanamo,2003-10-04,2387
detainee_2003-09-24_2381,1,detainee,2003-09-24,2381
Bay_2003-09-24_2381,1,Bay,2003-09-24,2381
Guantanamo_2003-09-24_2381,1,Guantanamo,2003-09-24,2381
Yorker_2003-09-20_2379,1,Yorker,2003-09-20,2379
New_2003-09-20_2379,1,New,2003-09-20,2379
Lasar_2003-09-20_2379,1,Lasar,2003-09-20,2379
Rita_2003-09-20_2379,1,Rita,2003-09-20,2379
Kabul_2003-09-20_2379,1,Kabul,2003-09-20,2379
Forest_2003-09-18_2376,1,Forest,2003-09-18,2376
Gir_2003-09-18_2376,1,Gir,2003-09-18,2376
Pre_2003-09-13_2374,1,Pre,2003-09-13,2374
Rossetti_2003-09-13_2374,1,Rossetti,2003-09-13,2374
Art_2003-09-13_2374,1,Art,2003-09-13,2374
Oct_2003-09-13_2374,1,Oct,2003-09-13,2374
X_2002-12-20_2183,1,X,2002-12-20,2183
Camp_2002-12-20_2183,1,Camp,2002-12-20,2183
Salerno_2002-12-19_2182,1,Salerno,2002-12-19,2182
Guantanamo_2002-07-02_1980,1,Guantanamo,2002-07-02,1980
Bridge_2002-07-16_1997,1,Bridge,2002-07-16,1997
Gate_2002-07-16_1997,1,Gate,2002-07-16,1997
Golden_2002-07-16_1997,1,Golden,2002-07-16,1997
California_2002-07-16_1997,1,California,2002-07-16,1997
Selby_2002-07-16_1997,1,Selby,2002-07-16,1997
Guantanamo_2002-07-16_1996,1,Guantanamo,2002-07-16,1996
Pearl_2002-07-16_1996,1,Pearl,2002-07-16,1996
Karachi_2002-07-16_1996,1,Karachi,2002-07-16,1996
Garden_2002-07-16_1996,1,Garden,2002-07-16,1996
Village_2002-07-16_1996,1,Village,2002-07-16,1996
Wall_2002-06-28_1975,1,Wall,2002-06-28,1975
Camp_2002-12-19_2182,1,Camp,2002-12-19,2182
Berlin_2002-06-28_1975,1,Berlin,2002-06-28,1975
X_2002-06-22_1970,1,X,2002-06-22,1970
Camp_2002-06-22_1970,1,Camp,2002-06-22,1970
Egg_2002-06-22_1970,1,Egg,2002-06-22,1970
Rooster_2002-06-22_1970,1,Rooster,2002-06-22,1970
Centre_2002-06-06_1947,1,Centre,2002-06-06,1947
Camden_2002-06-06_1947,1,Camden,2002-06-06,1947
Meteor_2002-06-06_1947,1,Meteor,2002-06-06,1947
Egg_2002-06-06_1947,1,Egg,2002-06-06,1947
Chuckie_2002-06-06_1947,1,Chuckie,2002-06-06,1947
Kandahar_2002-07-21_2001,1,Kandahar,2002-07-21,2001
Hazrat_2002-07-21_2001,1,Hazrat,2002-07-21,2001
Ali_2002-07-21_2001,1,Ali,2002-07-21,2001
Heathrow_2002-07-26_2005,1,Heathrow,2002-07-26,2005
Europe_2002-09-01_2041,1,Europe,2002-09-01,2041
Washington_2002-09-01_2041,1,Washington,2002-09-01,2041
Mosque_2002-08-28_2040,1,Mosque,2002-08-28,2040
Finsbury_2002-08-28_2040,1,Finsbury,2002-08-28,2040
Victoria_2002-08-28_2040,1,Victoria,2002-08-28,2040
Taliban_2002-08-27_2039,1,Taliban,2002-08-27,2039
Bengal_2002-08-22_2034,1,Bengal,2002-08-22,2034
Bay_2002-08-22_2034,1,Bay,2002-08-22,2034
vatican_2002-08-22_2034,1,vatican,2002-08-22,2034
Darunta_2002-08-20_2033,1,Darunta,2002-08-20,2033
Heathrow_2002-08-14_2031,1,Heathrow,2002-08-14,2031
X_2002-08-01_2012,1,X,2002-08-01,2012
Camp_2002-08-01_2012,1,Camp,2002-08-01,2012
Guantanamo_2002-08-01_2012,1,Guantanamo,2002-08-01,2012
airport_2002-07-29_2008,1,airport,2002-07-29,2008
Kandahar_2002-07-29_2008,1,Kandahar,2002-07-29,2008
Street_2002-07-27_2007,1,Street,2002-07-27,2007
Fleet_2002-07-27_2007,1,Fleet,2002-07-27,2007
Street_2002-07-26_2005,1,Street,2002-07-26,2005
High_2002-07-26_2005,1,High,2002-07-26,2005
Lye_2002-07-26_2005,1,Lye,2002-07-26,2005
Musharraf_2002-06-05_1946,1,Musharraf,2002-06-05,1946
Gen_2002-06-05_1946,1,Gen,2002-06-05,1946
India_2002-06-05_1946,1,India,2002-06-05,1946
Glasgow_2002-05-17_1919,1,Glasgow,2002-05-17,1919
Phantom_2002-05-17_1919,1,Phantom,2002-05-17,1919
Liverpool_2002-05-17_1919,1,Liverpool,2002-05-17,1919
Park_2002-05-17_1919,1,Park,2002-05-17,1919
Stanley_2002-05-17_1919,1,Stanley,2002-05-17,1919
Bay_2002-05-07_1906,1,Bay,2002-05-07,1906
Shah_2002-05-06_1905,1,Shah,2002-05-06,1905
Miram_2002-05-06_1905,1,Miram,2002-05-06,1905
Hampshire_2002-04-17_1887,1,Hampshire,2002-04-17,1887
Odiham_2002-04-17_1887,1,Odiham,2002-04-17,1887
Stanley_2002-04-17_1887,1,Stanley,2002-04-17,1887
Port_2002-04-17_1887,1,Port,2002-04-17,1887
Commando_2002-04-16_1885,1,Commando,2002-04-16,1885
Somerset_2002-04-16_1885,1,Somerset,2002-04-16,1885
Taunton_2002-04-16_1885,1,Taunton,2002-04-16,1885
Ross_2002-04-16_1884,1,Ross,2002-04-16,1884
Darren_2002-04-16_1884,1,Darren,2002-04-16,1884
Palestine_2002-04-16_1884,1,Palestine,2002-04-16,1884
Dead_2002-04-16_1884,1,Dead,2002-04-16,1884
Vatican_2002-04-11_1879,1,Vatican,2002-04-11,1879
Janeiro_2002-04-09_1877,1,Janeiro,2002-04-09,1877
de_2002-04-09_1877,1,de,2002-04-09,1877
Menace_2002-05-17_1919,1,Menace,2002-05-17,1919
Quebec_2002-05-17_1919,1,Quebec,2002-05-17,1919
Mazar_2002-06-03_1945,1,Mazar,2002-06-03,1945
Bosnia_2002-05-19_1923,1,Bosnia,2002-05-19,1923
Kandahar_2002-06-03_1945,1,Kandahar,2002-06-03,1945
Bay_2002-06-01_1943,1,Bay,2002-06-01,1943
Kentucky_2002-05-25_1935,1,Kentucky,2002-05-25,1935
Campbell_2002-05-25_1935,1,Campbell,2002-05-25,1935
Fort_2002-05-25_1935,1,Fort,2002-05-25,1935
Drive_2002-05-25_1935,1,Drive,2002-05-25,1935
Disney_2002-05-25_1935,1,Disney,2002-05-25,1935
Choice_2002-05-25_1935,1,Choice,2002-05-25,1935
Patriot_2002-05-25_1935,1,Patriot,2002-05-25,1935
Bagram_2002-05-25_1935,1,Bagram,2002-05-25,1935
City_2002-05-25_1935,1,City,2002-05-25,1935
Viper_2002-05-25_1935,1,Viper,2002-05-25,1935
Tent_2002-05-25_1935,1,Tent,2002-05-25,1935
Pollock_2002-05-25_1934,1,Pollock,2002-05-25,1934
Jackson_2002-05-25_1934,1,Jackson,2002-05-25,1934
Road_2002-05-22_1930,1,Road,2002-05-22,1930
Euston_2002-05-22_1930,1,Euston,2002-05-22,1930
Karachi_2002-05-19_1923,1,Karachi,2002-05-19,1923
Lahore_2002-05-19_1923,1,Lahore,2002-05-19,1923
Projects_2002-05-19_1923,1,Projects,2002-05-19,1923
Kosovo_2002-05-19_1923,1,Kosovo,2002-05-19,1923
Garden_2002-09-01_2044,1,Garden,2002-09-01,2044
Eden_2002-09-01_2044,1,Eden,2002-09-01,2044
Truman_2002-09-01_2044,1,Truman,2002-09-01,2044
Bay_2002-10-30_2142,1,Bay,2002-10-30,2142
Hilweh_2002-10-28_2138,1,Hilweh,2002-10-28,2138
Al_2002-10-28_2138,1,Al,2002-10-28,2138
Ain_2002-10-28_2138,1,Ain,2002-10-28,2138
Air_2002-10-28_2137,1,Air,2002-10-28,2137
Iran_2002-10-28_2137,1,Iran,2002-10-28,2137
Cuba_2002-10-24_2135,1,Cuba,2002-10-24,2135
Bay_2002-10-24_2135,1,Bay,2002-10-24,2135
Guantanamo_2002-10-24_2135,1,Guantanamo,2002-10-24,2135
NIGHT_2002-10-24_2135,1,NIGHT,2002-10-24,2135
BONFIRE_2002-10-24_2135,1,BONFIRE,2002-10-24,2135
LEAD_2002-10-24_2135,1,LEAD,2002-10-24,2135
STRIKE_2002-10-24_2135,1,STRIKE,2002-10-24,2135
FIRE_2002-10-24_2135,1,FIRE,2002-10-24,2135
Estelle_2002-10-24_2135,1,Estelle,2002-10-24,2135
Sun_2002-10-24_2135,1,Sun,2002-10-24,2135
Waheed_2002-10-19_2134,1,Waheed,2002-10-19,2134
Dr_2002-10-19_2134,1,Dr,2002-10-19,2134
Britain_2002-10-19_2134,1,Britain,2002-10-19,2134
Dream_2002-10-17_2133,1,Dream,2002-10-17,2133
Dictator_2002-10-17_2133,1,Dictator,2002-10-17,2133
Unmasked_2002-10-17_2133,1,Unmasked,2002-10-17,2133
Guantanamo_2002-10-29_2141,1,Guantanamo,2002-10-29,2141
Palace_2002-11-17_2155,1,Palace,2002-11-17,2155
Stanley_2002-10-14_2132,1,Stanley,2002-10-14,2132
Ms_2002-11-20_2159,1,Ms,2002-11-20,2159
Beware_2002-12-01_2171,1,Beware,2002-12-01,2171
Saddam_2002-12-01_2171,1,Saddam,2002-12-01,2171
Towers_2002-12-01_2171,1,Towers,2002-12-01,2171
Twin_2002-12-01_2171,1,Twin,2002-12-01,2171
Hotel_2002-12-01_2171,1,Hotel,2002-12-01,2171
Regis_2002-12-01_2171,1,Regis,2002-12-01,2171
St_2002-12-01_2171,1,St,2002-12-01,2171
Riyadh_2002-11-28_2168,1,Riyadh,2002-11-28,2168
Baghdad_2002-11-28_2168,1,Baghdad,2002-11-28,2168
International_2002-11-28_2167,1,International,2002-11-28,2167
Benevolence_2002-11-28_2167,1,Benevolence,2002-11-28,2167
Jerusalem_2002-11-26_2163,1,Jerusalem,2002-11-26,2163
